customer_id,churn_probability,predicted_churn,actual_churn_next_30_days
CUST044369,0.048,0,0
CUST029998,0.6329,1,0
CUST029004,0.0456,0,0
CUST015419,0.1114,0,0
CUST010536,0.0815,0,0
CUST039282,0.5625,1,0
CUST033610,0.51,1,0
CUST035216,0.0732,0,0
CUST018745,0.5192,1,0
CUST026747,0.0741,0,0
CUST024808,0.1139,0,0
CUST027128,0.0675,0,0
CUST000668,0.1503,0,0
CUST037350,0.184,0,0
CUST013106,0.0919,0,0
CUST044344,0.0721,0,0
CUST004422,0.2959,0,0
CUST020542,0.3566,0,0
CUST016464,0.1702,0,0
CUST019938,0.1268,0,0
CUST010004,0.1597,0,0
CUST005648,0.2007,0,0
CUST016524,0.0862,0,0
CUST043246,0.2314,0,0
CUST037787,0.1324,0,0
CUST005290,0.5457,1,0
CUST025851,0.8961,1,0
CUST032802,0.194,0,0
CUST046916,0.8252,1,0
CUST047833,0.0567,0,0
CUST030331,0.3652,0,0
CUST001844,0.13,0,0
CUST009811,0.4199,0,0
CUST025755,0.1759,0,0
CUST010819,0.1787,0,0
CUST015453,0.0733,0,0
CUST045955,0.3007,0,0
CUST003379,0.3861,0,0
CUST039531,0.5348,1,0
CUST018190,0.0608,0,0
CUST033844,0.3793,0,0
CUST036761,0.0433,0,0
CUST016492,0.8498,1,0
CUST034940,0.5122,1,0
CUST005481,0.3099,0,0
CUST016966,0.0767,0,0
CUST032013,0.0999,0,0
CUST017519,0.0731,0,0
CUST005361,0.1139,0,0
CUST028289,0.2851,0,0
CUST037021,0.127,0,0
CUST011346,0.115,0,0
CUST043245,0.3545,0,0
CUST004908,0.4067,0,0
CUST002612,0.1793,0,0
CUST006536,0.0675,0,0
CUST026994,0.7799,1,0
CUST043254,0.082,0,0
CUST007882,0.0595,0,0
CUST017792,0.0675,0,0
CUST007935,0.0731,0,0
CUST021876,0.7319,1,0
CUST023627,0.2371,0,0
CUST022258,0.658,1,0
CUST024787,0.5967,1,0
CUST037780,0.5633,1,0
CUST020471,0.1493,0,0
CUST011594,0.8991,1,0
CUST008622,0.3545,0,0
CUST022222,0.065,0,0
CUST017863,0.0553,0,0
CUST014026,0.119,0,0
CUST017495,0.1158,0,0
CUST034477,0.0575,0,0
CUST021878,0.7557,1,0
CUST038583,0.1337,0,0
CUST027541,0.6458,1,0
CUST037718,0.1087,0,0
CUST027031,0.8431,1,0
CUST006931,0.2179,0,0
CUST038467,0.8118,1,0
CUST038051,0.0975,0,0
CUST035141,0.055,0,0
CUST049651,0.0951,0,0
CUST016375,0.0431,0,0
CUST041928,0.0561,0,0
CUST007047,0.0579,0,0
CUST013322,0.0486,0,0
CUST039690,0.1673,0,0
CUST021681,0.4525,0,0
CUST003994,0.3776,0,0
CUST007651,0.0494,0,0
CUST029044,0.8519,1,0
CUST025886,0.1161,0,0
CUST040544,0.3081,0,0
CUST018219,0.1667,0,0
CUST026363,0.0616,0,0
CUST047249,0.0887,0,0
CUST045461,0.0582,0,0
CUST029217,0.4833,0,0
CUST001140,0.077,0,0
CUST042449,0.0799,0,0
CUST026549,0.0866,0,0
CUST004426,0.1587,0,0
CUST014677,0.8884,1,0
CUST031030,0.0461,0,0
CUST041543,0.0881,0,0
CUST047097,0.0675,0,0
CUST041421,0.2252,0,0
CUST035289,0.1441,0,0
CUST020859,0.0833,0,0
CUST016685,0.2267,0,0
CUST019414,0.0516,0,0
CUST035293,0.1709,0,0
CUST023728,0.0582,0,0
CUST042600,0.8208,1,0
CUST035020,0.0706,0,0
CUST047403,0.1487,0,0
CUST048657,0.1983,0,0
CUST003575,0.0725,0,0
CUST015717,0.0525,0,0
CUST026845,0.1433,0,0
CUST036550,0.7084,1,1
CUST018524,0.1338,0,0
CUST026316,0.0837,0,0
CUST044450,0.0844,0,0
CUST043650,0.1847,0,0
CUST001461,0.0954,0,0
CUST013803,0.0617,0,0
CUST006409,0.1062,0,0
CUST046529,0.6183,1,0
CUST009215,0.0813,0,0
CUST025261,0.0701,0,0
CUST004200,0.759,1,0
CUST027995,0.0566,0,0
CUST002956,0.0847,0,0
CUST027236,0.0559,0,0
CUST031336,0.072,0,0
CUST037673,0.0557,0,0
CUST023971,0.0512,0,0
CUST034299,0.0904,0,0
CUST020929,0.7946,1,1
CUST049915,0.0802,0,0
CUST033885,0.1253,0,0
CUST041911,0.2297,0,0
CUST034920,0.1552,0,0
CUST018060,0.1393,0,0
CUST031636,0.1027,0,0
CUST035285,0.0743,0,0
CUST026772,0.096,0,0
CUST047591,0.6253,1,0
CUST032546,0.0471,0,0
CUST009515,0.0765,0,0
CUST033034,0.1287,0,0
CUST000444,0.0567,0,0
CUST005466,0.8734,1,0
CUST022439,0.0802,0,0
CUST019646,0.7024,1,0
CUST034592,0.1717,0,0
CUST046578,0.2852,0,0
CUST019678,0.0884,0,0
CUST036048,0.1169,0,0
CUST039594,0.0675,0,0
CUST023034,0.1956,0,0
CUST040763,0.0958,0,0
CUST003555,0.5877,1,0
CUST007059,0.0884,0,0
CUST033665,0.0695,0,0
CUST038505,0.2576,0,0
CUST041455,0.4815,0,0
CUST014371,0.0856,0,0
CUST032644,0.5673,1,0
CUST017696,0.1951,0,0
CUST014322,0.1921,0,0
CUST016448,0.152,0,0
CUST046520,0.5913,1,0
CUST035058,0.5505,1,0
CUST017341,0.1253,0,0
CUST010974,0.1094,0,0
CUST038905,0.3132,0,0
CUST040167,0.638,1,0
CUST030699,0.1179,0,0
CUST022853,0.0545,0,0
CUST045797,0.1131,0,0
CUST038507,0.0835,0,0
CUST047466,0.0702,0,0
CUST002043,0.1951,0,0
CUST005370,0.7021,1,0
CUST019074,0.4381,0,0
CUST013409,0.1084,0,0
CUST004246,0.1121,0,0
CUST003755,0.0627,0,0
CUST040391,0.139,0,0
CUST049955,0.7952,1,0
CUST048251,0.0816,0,0
CUST019551,0.2721,0,0
CUST036701,0.1073,0,0
CUST005941,0.2799,0,0
CUST010839,0.0698,0,0
CUST018002,0.1145,0,0
CUST046921,0.3935,0,0
CUST012898,0.2011,0,0
CUST049406,0.0396,0,0
CUST036403,0.1197,0,0
CUST048069,0.7087,1,0
CUST036219,0.0741,0,0
CUST044049,0.644,1,0
CUST015797,0.0702,0,0
CUST038209,0.1158,0,0
CUST022995,0.1124,0,0
CUST045032,0.1039,0,0
CUST031100,0.4977,0,0
CUST017318,0.2381,0,0
CUST041804,0.3222,0,0
CUST008894,0.0683,0,0
CUST005150,0.1335,0,0
CUST013454,0.111,0,0
CUST012705,0.2131,0,0
CUST018252,0.1445,0,0
CUST037379,0.1702,0,0
CUST042396,0.135,0,0
CUST026470,0.0521,0,0
CUST035325,0.0895,0,0
CUST010058,0.197,0,0
CUST043904,0.0724,0,0
CUST041596,0.5398,1,0
CUST036505,0.1845,0,0
CUST024665,0.5865,1,0
CUST024450,0.7877,1,0
CUST003973,0.0939,0,0
CUST015250,0.0374,0,0
CUST037201,0.2358,0,0
CUST009855,0.041,0,0
CUST023057,0.0609,0,0
CUST015452,0.1146,0,0
CUST000410,0.1066,0,0
CUST004323,0.2364,0,0
CUST047265,0.5214,1,0
CUST030314,0.2674,0,0
CUST021323,0.8991,1,0
CUST020147,0.6264,1,0
CUST003418,0.607,1,0
CUST007163,0.0969,0,0
CUST012722,0.5963,1,0
CUST041704,0.2709,0,0
CUST023117,0.0916,0,0
CUST024169,0.2459,0,0
CUST028845,0.0977,0,0
CUST029867,0.0995,0,0
CUST009350,0.8898,1,1
CUST025108,0.1006,0,0
CUST041333,0.4926,0,0
CUST004589,0.5673,1,0
CUST032654,0.7796,1,0
CUST033474,0.0707,0,0
CUST007582,0.0675,0,0
CUST010471,0.0751,0,0
CUST008968,0.1048,0,0
CUST018281,0.8395,1,0
CUST026520,0.1645,0,0
CUST027335,0.0647,0,0
CUST006729,0.1451,0,0
CUST011811,0.0949,0,0
CUST029549,0.7623,1,0
CUST021042,0.1697,0,0
CUST037902,0.093,0,0
CUST042494,0.0793,0,0
CUST008640,0.0969,0,0
CUST028539,0.0505,0,0
CUST030291,0.189,0,0
CUST034877,0.1179,0,0
CUST040023,0.9006,1,0
CUST022374,0.6862,1,0
CUST002329,0.1168,0,0
CUST020653,0.6429,1,0
CUST035875,0.105,0,0
CUST020920,0.1941,0,0
CUST048575,0.0515,0,0
CUST040464,0.1064,0,0
CUST023406,0.6005,1,0
CUST017433,0.1952,0,0
CUST041030,0.1306,0,0
CUST026754,0.0557,0,0
CUST038057,0.5925,1,0
CUST021812,0.07,0,0
CUST047931,0.6883,1,0
CUST040571,0.0533,0,0
CUST000625,0.0425,0,0
CUST020889,0.0535,0,0
CUST000882,0.0444,0,0
CUST030363,0.3756,0,0
CUST048782,0.1365,0,0
CUST024772,0.1136,0,0
CUST044953,0.0396,0,0
CUST033701,0.1308,0,0
CUST000036,0.0705,0,0
CUST021345,0.0802,0,0
CUST046479,0.0488,0,0
CUST022117,0.105,0,0
CUST023184,0.1159,0,0
CUST025399,0.0481,0,0
CUST048369,0.2201,0,0
CUST009937,0.4379,0,0
CUST016152,0.1245,0,0
CUST031472,0.0751,0,0
CUST037740,0.1218,0,0
CUST044073,0.0932,0,0
CUST017674,0.0427,0,0
CUST045941,0.2896,0,0
CUST038448,0.1841,0,0
CUST029670,0.4624,0,0
CUST021925,0.1483,0,0
CUST037089,0.1306,0,0
CUST049421,0.6981,1,0
CUST025982,0.5169,1,0
CUST042677,0.0578,0,0
CUST038909,0.7292,1,0
CUST031047,0.1765,0,0
CUST040723,0.0659,0,0
CUST029845,0.0545,0,0
CUST047389,0.7187,1,0
CUST037957,0.4243,0,0
CUST035727,0.1645,0,0
CUST045644,0.8416,1,0
CUST004284,0.1862,0,0
CUST009780,0.9025,1,1
CUST022536,0.5321,1,0
CUST002207,0.1634,0,0
CUST039702,0.0608,0,0
CUST004228,0.0504,0,0
CUST011446,0.5585,1,0
CUST011062,0.1421,0,0
CUST004822,0.0649,0,0
CUST024622,0.0731,0,0
CUST046576,0.8082,1,0
CUST022450,0.8787,1,0
CUST017604,0.059,0,0
CUST023162,0.1196,0,0
CUST019671,0.0703,0,0
CUST044741,0.0414,0,0
CUST015381,0.0607,0,0
CUST049364,0.2011,0,0
CUST029177,0.0695,0,0
CUST022042,0.3831,0,0
CUST023024,0.0764,0,0
CUST004590,0.1985,0,0
CUST033737,0.0618,0,0
CUST000239,0.0802,0,0
CUST005475,0.8928,1,0
CUST024236,0.0616,0,0
CUST025640,0.0742,0,0
CUST039253,0.0746,0,0
CUST009025,0.1213,0,0
CUST043878,0.783,1,0
CUST018751,0.0951,0,0
CUST023380,0.1159,0,0
CUST037306,0.105,0,0
CUST028599,0.0753,0,0
CUST047747,0.6789,1,0
CUST001287,0.0552,0,0
CUST024788,0.1127,0,0
CUST021781,0.0867,0,0
CUST005413,0.6883,1,1
CUST023914,0.0969,0,0
CUST015687,0.8322,1,0
CUST011207,0.0695,0,0
CUST021791,0.5594,1,0
CUST048861,0.8647,1,0
CUST033675,0.8861,1,1
CUST019873,0.1632,0,0
CUST037647,0.301,0,0
CUST007266,0.8231,1,0
CUST040580,0.0615,0,0
CUST041260,0.1767,0,0
CUST012499,0.4999,0,0
CUST015638,0.5962,1,0
CUST033653,0.0935,0,0
CUST029071,0.0488,0,0
CUST036220,0.0646,0,0
CUST003215,0.0675,0,0
CUST036976,0.1636,0,0
CUST018744,0.1177,0,0
CUST011460,0.0716,0,0
CUST028465,0.0455,0,0
CUST027839,0.8821,1,0
CUST013682,0.9269,1,1
CUST003155,0.0784,0,0
CUST049289,0.0532,0,0
CUST018838,0.1701,0,0
CUST034257,0.1364,0,0
CUST036385,0.0662,0,0
CUST046616,0.1344,0,0
CUST026499,0.038,0,0
CUST027693,0.8305,1,0
CUST042336,0.4503,0,0
CUST039478,0.1606,0,0
CUST020888,0.3081,0,0
CUST008806,0.3236,0,0
CUST022987,0.1871,0,0
CUST037806,0.3074,0,0
CUST030192,0.1745,0,0
CUST007110,0.0675,0,0
CUST026672,0.7809,1,0
CUST047675,0.0406,0,0
CUST021071,0.0675,0,0
CUST025095,0.1413,0,0
CUST026100,0.4702,0,0
CUST012234,0.0817,0,0
CUST037769,0.1767,0,0
CUST046893,0.5716,1,0
CUST000659,0.1321,0,0
CUST038349,0.089,0,0
CUST021264,0.0806,0,0
CUST043923,0.6143,1,0
CUST048150,0.6305,1,0
CUST027692,0.8815,1,0
CUST000065,0.1741,0,0
CUST048800,0.0525,0,0
CUST017282,0.8359,1,0
CUST013795,0.6007,1,0
CUST036685,0.7177,1,0
CUST017478,0.102,0,0
CUST009594,0.0467,0,0
CUST021307,0.1101,0,0
CUST038417,0.5134,1,0
CUST045649,0.1406,0,0
CUST023900,0.693,1,0
CUST036589,0.1263,0,0
CUST026019,0.0831,0,0
CUST017639,0.1161,0,0
CUST001111,0.7657,1,0
CUST023084,0.1039,0,0
CUST048103,0.3996,0,0
CUST013907,0.1072,0,0
CUST011558,0.8156,1,1
CUST037888,0.143,0,0
CUST021274,0.045,0,0
CUST028671,0.2511,0,0
CUST033192,0.753,1,0
CUST034754,0.1953,0,0
CUST008583,0.8498,1,0
CUST007472,0.7442,1,0
CUST014847,0.1239,0,0
CUST021312,0.0676,0,0
CUST042018,0.2658,0,0
CUST019272,0.1688,0,0
CUST019033,0.1899,0,0
CUST002677,0.1173,0,0
CUST031371,0.4525,0,0
CUST042497,0.0616,0,0
CUST027383,0.2469,0,0
CUST029099,0.0675,0,0
CUST026261,0.1202,0,0
CUST040777,0.4338,0,1
CUST007944,0.0465,0,0
CUST012991,0.0572,0,0
CUST000901,0.0675,0,0
CUST021789,0.0526,0,0
CUST005365,0.204,0,0
CUST025707,0.3558,0,0
CUST006304,0.0446,0,0
CUST019042,0.0449,0,0
CUST027315,0.0988,0,0
CUST035618,0.1312,0,0
CUST009946,0.1424,0,0
CUST043355,0.2036,0,0
CUST014369,0.0823,0,0
CUST028040,0.399,0,0
CUST032652,0.0578,0,0
CUST020075,0.0675,0,0
CUST034263,0.6071,1,0
CUST030930,0.0349,0,0
CUST004733,0.4424,0,0
CUST004320,0.7774,1,1
CUST025037,0.6356,1,0
CUST003466,0.4884,0,0
CUST038814,0.4625,0,0
CUST049083,0.86,1,0
CUST011250,0.2308,0,0
CUST013027,0.1058,0,0
CUST027868,0.1825,0,0
CUST036130,0.3681,0,0
CUST035981,0.1872,0,0
CUST021118,0.1668,0,0
CUST042487,0.6798,1,0
CUST020712,0.1004,0,0
CUST000861,0.0387,0,0
CUST030964,0.0557,0,0
CUST031097,0.1009,0,0
CUST044121,0.5361,1,0
CUST008767,0.0778,0,0
CUST033668,0.0776,0,0
CUST018601,0.0483,0,0
CUST041878,0.5958,1,0
CUST047421,0.0883,0,0
CUST036338,0.0736,0,0
CUST011126,0.1356,0,0
CUST021212,0.0555,0,0
CUST041570,0.1942,0,0
CUST012891,0.0878,0,0
CUST024783,0.0888,0,0
CUST030676,0.2404,0,0
CUST017214,0.1241,0,0
CUST048411,0.4189,0,0
CUST048308,0.1148,0,0
CUST030824,0.7084,1,0
CUST032440,0.099,0,0
CUST048313,0.037,0,0
CUST030681,0.0378,0,0
CUST033467,0.0557,0,0
CUST011930,0.1741,0,0
CUST036333,0.5857,1,0
CUST028148,0.089,0,0
CUST025718,0.0413,0,0
CUST028062,0.1178,0,0
CUST049556,0.075,0,0
CUST012934,0.1003,0,0
CUST032570,0.1108,0,0
CUST027812,0.1033,0,0
CUST035516,0.8472,1,0
CUST021192,0.7416,1,0
CUST030598,0.4405,0,0
CUST042536,0.1274,0,0
CUST041599,0.052,0,0
CUST014392,0.2,0,0
CUST000640,0.6286,1,0
CUST044021,0.7099,1,0
CUST004401,0.0764,0,0
CUST017843,0.1079,0,0
CUST009986,0.1738,0,0
CUST045591,0.0933,0,0
CUST018062,0.8561,1,0
CUST001391,0.0603,0,0
CUST024861,0.0791,0,0
CUST002240,0.546,1,0
CUST027646,0.0971,0,0
CUST018181,0.8567,1,1
CUST025340,0.8624,1,1
CUST002837,0.0849,0,0
CUST016936,0.0398,0,0
CUST021343,0.2546,0,0
CUST045937,0.8351,1,0
CUST003450,0.0738,0,0
CUST005536,0.0609,0,0
CUST000201,0.1113,0,0
CUST018249,0.0845,0,0
CUST008257,0.1501,0,0
CUST017763,0.1114,0,0
CUST040947,0.7516,1,0
CUST026646,0.1556,0,0
CUST014963,0.1075,0,0
CUST001917,0.8397,1,0
CUST034784,0.8692,1,0
CUST048421,0.3587,0,0
CUST024118,0.0559,0,0
CUST003504,0.0549,0,0
CUST044879,0.1153,0,0
CUST044551,0.0699,0,0
CUST039413,0.0627,0,0
CUST038434,0.0675,0,0
CUST048614,0.0915,0,0
CUST006267,0.0704,0,0
CUST041607,0.1226,0,0
CUST012385,0.1366,0,0
CUST017847,0.2105,0,0
CUST046307,0.7924,1,0
CUST018826,0.852,1,0
CUST008682,0.0556,0,0
CUST015900,0.0424,0,0
CUST011348,0.0552,0,0
CUST009411,0.0987,0,0
CUST026589,0.7316,1,0
CUST019716,0.1781,0,0
CUST006130,0.3115,0,0
CUST000251,0.118,0,0
CUST016591,0.1047,0,0
CUST002211,0.0854,0,0
CUST019976,0.0689,0,0
CUST017172,0.1648,0,0
CUST007693,0.0549,0,0
CUST036422,0.2405,0,0
CUST040022,0.9189,1,0
CUST027073,0.7963,1,0
CUST014634,0.1221,0,0
CUST011388,0.0806,0,0
CUST010886,0.4866,0,0
CUST039782,0.3539,0,0
CUST004901,0.0847,0,0
CUST032323,0.5035,1,0
CUST012574,0.2524,0,0
CUST043785,0.0624,0,0
CUST035262,0.0832,0,0
CUST038410,0.3787,0,0
CUST048163,0.2133,0,0
CUST015592,0.0882,0,0
CUST035123,0.0925,0,0
CUST036538,0.0965,0,0
CUST001773,0.243,0,0
CUST029185,0.5963,1,0
CUST018971,0.0739,0,0
CUST039825,0.8111,1,0
CUST047117,0.1885,0,0
CUST041009,0.1455,0,0
CUST019245,0.2718,0,0
CUST029540,0.3463,0,0
CUST047644,0.0571,0,0
CUST040780,0.1218,0,0
CUST012074,0.0808,0,0
CUST015842,0.2307,0,0
CUST039864,0.0985,0,0
CUST008466,0.0675,0,0
CUST001826,0.259,0,0
CUST004954,0.7423,1,0
CUST046769,0.1312,0,0
CUST016247,0.1152,0,0
CUST027213,0.0758,0,0
CUST047680,0.1031,0,0
CUST035450,0.0812,0,0
CUST000570,0.596,1,0
CUST003659,0.1987,0,0
CUST033886,0.1292,0,0
CUST025259,0.0675,0,0
CUST048483,0.1262,0,0
CUST005740,0.1629,0,0
CUST009841,0.0675,0,0
CUST022168,0.0586,0,0
CUST012366,0.1516,0,0
CUST041346,0.3008,0,0
CUST011214,0.0846,0,0
CUST000795,0.057,0,0
CUST004594,0.0819,0,0
CUST010458,0.1369,0,0
CUST030755,0.0884,0,0
CUST037685,0.1132,0,0
CUST040468,0.7039,1,0
CUST034703,0.1813,0,0
CUST018113,0.1623,0,0
CUST031048,0.2724,0,0
CUST004863,0.0753,0,0
CUST030730,0.1299,0,0
CUST012440,0.2113,0,0
CUST024863,0.201,0,0
CUST010866,0.4092,0,0
CUST048351,0.1031,0,0
CUST008571,0.0781,0,0
CUST027002,0.2016,0,0
CUST029544,0.537,1,0
CUST049703,0.054,0,0
CUST033349,0.9005,1,0
CUST025837,0.2358,0,1
CUST001122,0.6192,1,0
CUST026624,0.1057,0,0
CUST033124,0.7731,1,0
CUST005086,0.0666,0,0
CUST028818,0.0579,0,0
CUST036374,0.2071,0,0
CUST046937,0.1233,0,0
CUST035267,0.0513,0,0
CUST046442,0.0557,0,0
CUST042779,0.3094,0,0
CUST028972,0.2235,0,0
CUST000160,0.1827,0,0
CUST013450,0.7493,1,0
CUST020495,0.702,1,0
CUST047749,0.0943,0,0
CUST044487,0.0633,0,0
CUST003102,0.0557,0,0
CUST045173,0.0776,0,0
CUST029993,0.1836,0,0
CUST024523,0.0688,0,0
CUST028680,0.1517,0,0
CUST006200,0.0587,0,0
CUST028912,0.0651,0,0
CUST015827,0.6071,1,0
CUST049921,0.166,0,0
CUST029017,0.6547,1,0
CUST004638,0.5165,1,0
CUST009608,0.0607,0,0
CUST045611,0.4296,0,0
CUST049784,0.1657,0,0
CUST019555,0.1864,0,0
CUST019590,0.1088,0,0
CUST034322,0.1957,0,0
CUST004481,0.2336,0,1
CUST019900,0.1196,0,0
CUST049646,0.0895,0,0
CUST024856,0.1097,0,0
CUST026466,0.0551,0,0
CUST012135,0.1028,0,0
CUST042225,0.351,0,0
CUST049298,0.0764,0,0
CUST021720,0.2136,0,0
CUST004891,0.3809,0,0
CUST032718,0.112,0,0
CUST034727,0.4044,0,0
CUST046938,0.8498,1,0
CUST012263,0.7485,1,0
CUST018906,0.2342,0,0
CUST048918,0.0774,0,0
CUST045492,0.1112,0,0
CUST018675,0.0514,0,0
CUST020154,0.4817,0,0
CUST046116,0.8831,1,0
CUST048245,0.093,0,0
CUST001871,0.108,0,0
CUST006165,0.0773,0,0
CUST028278,0.1302,0,0
CUST033510,0.3628,0,0
CUST002467,0.3459,0,0
CUST000652,0.077,0,0
CUST017485,0.131,0,0
CUST021078,0.2076,0,0
CUST020335,0.6018,1,0
CUST031981,0.0546,0,0
CUST031744,0.1291,0,0
CUST015122,0.0675,0,0
CUST014926,0.2745,0,0
CUST042659,0.0546,0,0
CUST045869,0.8343,1,0
CUST037855,0.3131,0,0
CUST030747,0.1758,0,0
CUST023854,0.6354,1,0
CUST023622,0.264,0,0
CUST025330,0.2605,0,0
CUST003701,0.0531,0,0
CUST036629,0.1276,0,0
CUST022358,0.6005,1,0
CUST007232,0.0978,0,0
CUST048525,0.0557,0,0
CUST037033,0.6049,1,0
CUST023947,0.9039,1,0
CUST018225,0.1126,0,0
CUST010353,0.3994,0,0
CUST002766,0.0815,0,0
CUST000531,0.2851,0,0
CUST000544,0.0526,0,0
CUST042736,0.8991,1,1
CUST018048,0.0501,0,0
CUST011568,0.1402,0,0
CUST015483,0.0598,0,0
CUST025063,0.2963,0,0
CUST012591,0.1101,0,0
CUST029263,0.0941,0,0
CUST028962,0.7963,1,0
CUST047699,0.2219,0,0
CUST044576,0.0557,0,0
CUST040404,0.1475,0,0
CUST000300,0.1719,0,0
CUST006636,0.4692,0,0
CUST020579,0.8253,1,0
CUST029411,0.2033,0,0
CUST012728,0.5057,1,0
CUST034214,0.4788,0,0
CUST034111,0.7568,1,1
CUST038601,0.6189,1,0
CUST036289,0.1874,0,0
CUST035281,0.1043,0,0
CUST019740,0.0912,0,0
CUST006907,0.5766,1,0
CUST025724,0.4139,0,0
CUST037925,0.1856,0,0
CUST030737,0.8293,1,1
CUST020342,0.0786,0,0
CUST005693,0.2677,0,0
CUST033815,0.0917,0,0
CUST001989,0.6324,1,0
CUST036097,0.9006,1,0
CUST046580,0.1261,0,0
CUST004606,0.1026,0,0
CUST018588,0.0873,0,0
CUST049290,0.1153,0,0
CUST026387,0.2381,0,0
CUST039653,0.0962,0,0
CUST029139,0.0988,0,0
CUST019504,0.1972,0,0
CUST041815,0.057,0,0
CUST026103,0.0993,0,0
CUST001553,0.8991,1,1
CUST041061,0.0613,0,0
CUST025974,0.8991,1,1
CUST024854,0.2751,0,0
CUST009555,0.2892,0,0
CUST038472,0.0907,0,0
CUST042286,0.064,0,0
CUST010418,0.0654,0,0
CUST023987,0.3855,0,0
CUST001755,0.5457,1,0
CUST006625,0.4543,0,0
CUST006845,0.0976,0,0
CUST017215,0.3976,0,0
CUST035411,0.1267,0,0
CUST017343,0.6423,1,0
CUST040085,0.3855,0,0
CUST020861,0.0911,0,0
CUST024515,0.2391,0,0
CUST007438,0.8062,1,0
CUST010072,0.0847,0,0
CUST044553,0.0733,0,0
CUST004981,0.0801,0,0
CUST044480,0.8776,1,0
CUST033543,0.6254,1,0
CUST049282,0.04,0,0
CUST039919,0.8812,1,0
CUST033680,0.3457,0,0
CUST005963,0.2187,0,0
CUST026249,0.438,0,0
CUST047210,0.1312,0,0
CUST033705,0.4245,0,0
CUST037648,0.0611,0,0
CUST003020,0.074,0,0
CUST011317,0.1888,0,0
CUST045811,0.0781,0,0
CUST019881,0.3284,0,0
CUST028170,0.0753,0,0
CUST047402,0.0905,0,0
CUST001248,0.0385,0,0
CUST018240,0.326,0,0
CUST005457,0.1771,0,0
CUST004560,0.0535,0,0
CUST043484,0.3012,0,0
CUST048897,0.1319,0,0
CUST016311,0.0885,0,0
CUST024291,0.3897,0,0
CUST025830,0.1196,0,0
CUST032549,0.4506,0,0
CUST042833,0.4687,0,0
CUST049020,0.0967,0,0
CUST037832,0.5585,1,0
CUST031560,0.3834,0,0
CUST004577,0.1021,0,0
CUST002682,0.0619,0,0
CUST009981,0.8488,1,0
CUST027757,0.0586,0,0
CUST047935,0.793,1,0
CUST005634,0.0526,0,0
CUST035320,0.0892,0,0
CUST049460,0.1904,0,0
CUST018903,0.052,0,0
CUST012425,0.0391,0,0
CUST040087,0.172,0,0
CUST029647,0.2778,0,0
CUST033311,0.0478,0,0
CUST040927,0.4596,0,0
CUST004905,0.2567,0,0
CUST040595,0.0515,0,0
CUST012443,0.1141,0,0
CUST045912,0.0704,0,0
CUST019359,0.1667,0,0
CUST028147,0.0544,0,0
CUST033154,0.0627,0,0
CUST006758,0.0666,0,0
CUST027211,0.108,0,0
CUST007135,0.8919,1,0
CUST047162,0.7489,1,0
CUST021759,0.0889,0,0
CUST007872,0.0673,0,0
CUST001786,0.2243,0,0
CUST004548,0.8035,1,0
CUST030018,0.6919,1,0
CUST041683,0.0886,0,0
CUST008889,0.7507,1,0
CUST043158,0.0574,0,0
CUST009835,0.0457,0,0
CUST001977,0.8991,1,0
CUST013309,0.0679,0,0
CUST040227,0.1401,0,0
CUST008615,0.0866,0,0
CUST006578,0.7112,1,0
CUST032822,0.2339,0,0
CUST011941,0.2218,0,0
CUST040925,0.3608,0,0
CUST038813,0.0687,0,0
CUST000702,0.0793,0,0
CUST022386,0.0636,0,0
CUST019186,0.1292,0,0
CUST008171,0.1187,0,0
CUST027307,0.0494,0,0
CUST027976,0.2262,0,0
CUST023880,0.2069,0,0
CUST016856,0.2074,0,0
CUST045192,0.576,1,1
CUST032478,0.058,0,0
CUST042054,0.1064,0,0
CUST035310,0.0675,0,0
CUST009916,0.1598,0,0
CUST010501,0.0609,0,0
CUST033140,0.0675,0,0
CUST023507,0.055,0,0
CUST017293,0.1175,0,0
CUST045247,0.1337,0,0
CUST029257,0.6868,1,0
CUST025779,0.6988,1,0
CUST011330,0.0825,0,0
CUST029963,0.4642,0,0
CUST030801,0.3237,0,0
CUST044438,0.5332,1,0
CUST038205,0.1284,0,0
CUST026152,0.1975,0,0
CUST020074,0.4855,0,0
CUST002600,0.0571,0,0
CUST025559,0.0831,0,0
CUST005997,0.1185,0,0
CUST014485,0.0828,0,0
CUST031962,0.047,0,0
CUST049189,0.1516,0,0
CUST005243,0.5075,1,0
CUST008369,0.0561,0,0
CUST001622,0.0486,0,0
CUST006608,0.334,0,0
CUST046269,0.1165,0,0
CUST024192,0.056,0,0
CUST046660,0.2908,0,0
CUST046816,0.2137,0,0
CUST013530,0.6066,1,0
CUST037604,0.6434,1,0
CUST048964,0.0753,0,0
CUST008248,0.0662,0,0
CUST036774,0.0587,0,0
CUST034585,0.8322,1,0
CUST006419,0.0716,0,0
CUST001096,0.1034,0,0
CUST000523,0.857,1,0
CUST038596,0.3015,0,0
CUST004167,0.4005,0,0
CUST006533,0.0838,0,0
CUST045275,0.1936,0,0
CUST047782,0.1906,0,0
CUST034825,0.096,0,0
CUST040401,0.1817,0,0
CUST002861,0.4531,0,0
CUST038805,0.1672,0,0
CUST038111,0.0981,0,0
CUST027365,0.4692,0,0
CUST022741,0.1152,0,0
CUST027920,0.0776,0,0
CUST045979,0.7712,1,1
CUST003956,0.0668,0,0
